dataset,property,units,split_strategy,seed,model,family,features,fusion,best_epoch,train_seconds,n_parameters,git_commit,conformal_alpha,conformal_radius,partition,n,rmse,mae,r2,empirical_coverage,mean_interval_width
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_concat,edge_gnn,rdkit,concat,63,62.43315784700008,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0124155306174951,validation,420,0.5382764528361353,0.41293143219023,0.7936097543522211,0.9428571428571428,2.0248310612349902
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_concat,edge_gnn,rdkit,concat,63,62.43315784700008,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0124155306174951,calibration,420,0.6489823746560561,0.4540722773678514,0.6950362692031727,0.9047619047619048,2.0248310612349902
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_concat,edge_gnn,rdkit,concat,63,62.43315784700008,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0124155306174951,test,420,0.5716272799838206,0.4287770604561219,0.7879090301602795,0.9142857142857144,2.0248310612349902
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_gated,edge_gnn,rdkit,gated,62,64.36168410399978,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.971735578572936,train,2940,0.1780079695537487,0.1349397983517311,0.9781204424284,0.9996598639455784,1.943471157145872
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_gated,edge_gnn,rdkit,gated,62,64.36168410399978,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.971735578572936,validation,420,0.5197158684954922,0.3856717625571928,0.8075976558372653,0.9261904761904762,1.943471157145872
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_gated,edge_gnn,rdkit,gated,62,64.36168410399978,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.971735578572936,calibration,420,0.621227496925468,0.4343793275043604,0.7205631170406137,0.9047619047619048,1.943471157145872
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2030,hybrid_gated,edge_gnn,rdkit,gated,62,64.36168410399978,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.971735578572936,test,420,0.5821021794722951,0.442626265788496,0.7800648035521967,0.8952380952380953,1.943471157145872
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,mean_baseline,mean,none,none,0,1.138500010711141e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.845010201413133,train,2940,1.2073073293317085,0.9761791769787016,0.0,0.8840136054421769,3.690020402826267
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,mean_baseline,mean,none,none,0,1.138500010711141e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.845010201413133,validation,420,1.1826903580693944,0.9645944115910366,-4.764852222338689e-06,0.8976190476190476,3.690020402826267
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,mean_baseline,mean,none,none,0,1.138500010711141e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.845010201413133,calibration,420,1.1671708345461245,0.9342126832618148,-0.0005852509229058,0.9047619047619048,3.690020402826267
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,mean_baseline,mean,none,none,0,1.138500010711141e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.845010201413133,test,420,1.226609152112234,1.0086657891788342,-0.0001020600455028,0.8761904761904762,3.690020402826267
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit,random_forest,rdkit,none,0,4.16040581399966,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0409400481097395,train,2940,0.2749663364154988,0.2101199164109582,0.948129148154508,0.9982993197278912,2.0818800962194794
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit,random_forest,rdkit,none,0,4.16040581399966,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0409400481097395,validation,420,0.7567925772262974,0.5732866019184777,0.5905379235953165,0.819047619047619,2.0818800962194794
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit,random_forest,rdkit,none,0,4.16040581399966,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0409400481097395,calibration,420,0.6675954876435259,0.51815868913865,0.6726502388038713,0.9047619047619048,2.0818800962194794
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit,random_forest,rdkit,none,0,4.16040581399966,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0409400481097395,test,420,0.7173914704479212,0.5603820132069899,0.6579068816961454,0.8571428571428571,2.0818800962194794
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.302072124999995,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0566032050152612,train,2940,0.2841652938546639,0.2176862898467278,0.9446004298007292,0.998639455782313,2.1132064100305223
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.302072124999995,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0566032050152612,validation,420,0.7725353905202197,0.5833652880528167,0.5733254640492613,0.830952380952381,2.1132064100305223
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.302072124999995,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0566032050152612,calibration,420,0.6980800274808802,0.5420973970150279,0.6420720040722132,0.9047619047619048,2.1132064100305223
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.302072124999995,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0566032050152612,test,420,0.7438917979981539,0.5806124028114494,0.6321663464135294,0.8404761904761905,2.1132064100305223
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.852966326000114,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.911136307352128,train,2940,0.2735419514366272,0.2042652402145972,0.9486651606386176,0.9935374149659864,1.8222726147042565
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.852966326000114,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.911136307352128,validation,420,0.6697215732032745,0.4849688578342901,0.6793372340308025,0.8714285714285714,1.8222726147042565
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.852966326000114,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.911136307352128,calibration,420,0.558050032438844,0.431514079853041,0.7712655818505201,0.9047619047619048,1.8222726147042565
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.852966326000114,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.911136307352128,test,420,0.6499436179401464,0.4953723364777364,0.7192089327796332,0.8523809523809524,1.8222726147042565
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,node_gnn,node_gnn,none,none,91,72.34131608100006,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8951798062751775,train,2940,0.3079612650402042,0.2400933825916598,0.934933639422018,0.9938775510204082,1.790359612550355
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,node_gnn,node_gnn,none,none,91,72.34131608100006,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8951798062751775,validation,420,0.6228396451483008,0.4604583168198662,0.7226600364758531,0.8642857142857143,1.790359612550355
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,node_gnn,node_gnn,none,none,91,72.34131608100006,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8951798062751775,calibration,420,0.5812588580451847,0.4402775979481286,0.7518442103875866,0.9047619047619048,1.790359612550355
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,node_gnn,node_gnn,none,none,91,72.34131608100006,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8951798062751775,test,420,0.5875506957301836,0.4407472665122742,0.7705317465912072,0.8809523809523809,1.790359612550355
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,edge_gnn,edge_gnn,none,none,93,77.00540244600006,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8360361787417139,train,2940,0.2927646716780744,0.2258500280693107,0.941196704891648,0.9914965986394558,1.6720723574834278
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,edge_gnn,edge_gnn,none,none,93,77.00540244600006,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8360361787417139,validation,420,0.6136766142005223,0.4434184419399363,0.730760296153562,0.8761904761904762,1.6720723574834278
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,edge_gnn,edge_gnn,none,none,93,77.00540244600006,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8360361787417139,calibration,420,0.5349670106506403,0.403119599593927,0.7897968371238806,0.9047619047619048,1.6720723574834278
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,edge_gnn,edge_gnn,none,none,93,77.00540244600006,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.8360361787417139,test,420,0.5521627258455163,0.4121135881346361,0.7973409081572486,0.8738095238095238,1.6720723574834278
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_concat,edge_gnn,rdkit,concat,94,83.43023540600007,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.978547845311864,train,2940,0.185309471247765,0.1446155789279589,0.9764408531408306,1.0,1.957095690623728
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_concat,edge_gnn,rdkit,concat,94,83.43023540600007,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.978547845311864,validation,420,0.6352309411034459,0.4606397218421432,0.7115149948368922,0.9095238095238096,1.957095690623728
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_concat,edge_gnn,rdkit,concat,94,83.43023540600007,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.978547845311864,calibration,420,0.5823067428489888,0.4365873871991453,0.7509486607568601,0.9047619047619048,1.957095690623728
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_concat,edge_gnn,rdkit,concat,94,83.43023540600007,316805,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.978547845311864,test,420,0.6043539063577419,0.4453258800816254,0.7572190606031055,0.9,1.957095690623728
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_gated,edge_gnn,rdkit,gated,103,92.74653534200024,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9044117263380568,train,2940,0.1440169646402931,0.1105072743543586,0.9857704347223124,0.9996598639455784,1.8088234526761136
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_gated,edge_gnn,rdkit,gated,103,92.74653534200024,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9044117263380568,validation,420,0.6324317533917846,0.4614792079841206,0.7140518500991451,0.8690476190476191,1.8088234526761136
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_gated,edge_gnn,rdkit,gated,103,92.74653534200024,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9044117263380568,calibration,420,0.5494939339324546,0.4031978876282187,0.7782257862675016,0.9047619047619048,1.8088234526761136
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2031,hybrid_gated,edge_gnn,rdkit,gated,103,92.74653534200024,333317,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9044117263380568,test,420,0.5879998094098686,0.4327970943602558,0.7701808093187732,0.8976190476190476,1.8088234526761136
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,mean_baseline,mean,none,none,0,1.4226000530470628e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.8342483061993,train,2940,1.2146813142937272,0.9806848826794662,0.0,0.8819727891156462,3.668496612398601
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,mean_baseline,mean,none,none,0,1.4226000530470628e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.8342483061993,validation,420,1.146578721484292,0.933671492206293,-0.0017546476653578,0.9023809523809524,3.668496612398601
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,mean_baseline,mean,none,none,0,1.4226000530470628e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.8342483061993,calibration,420,1.216138794960776,1.0116478452588222,-0.0032397065092588,0.9047619047619048,3.668496612398601
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,mean_baseline,mean,none,none,0,1.4226000530470628e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.8342483061993,test,420,1.1605972459645204,0.9314335612975518,-4.5770571999170784e-08,0.8714285714285714,3.668496612398601
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit,random_forest,rdkit,none,0,4.361366592000195,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2321912829930586,train,2940,0.2708007833501127,0.206897924801941,0.9502978550913858,0.9993197278911564,2.464382565986117
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit,random_forest,rdkit,none,0,4.361366592000195,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2321912829930586,validation,420,0.7138637156491541,0.5320467407123951,0.6116849465141468,0.919047619047619,2.464382565986117
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit,random_forest,rdkit,none,0,4.361366592000195,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2321912829930586,calibration,420,0.74324857716301,0.5686451350597626,0.6252802359267459,0.9047619047619048,2.464382565986117
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit,random_forest,rdkit,none,0,4.361366592000195,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2321912829930586,test,420,0.7591496067304598,0.5800060208601061,0.5721498473255353,0.8976190476190476,2.464382565986117
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.276557799999864,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3438199726976454,train,2940,0.2792790485159998,0.2145188990565405,0.947136975034979,1.0,2.687639945395291
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.276557799999864,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3438199726976454,validation,420,0.7364107080827107,0.5564243050920795,0.5867681378279166,0.9285714285714286,2.687639945395291
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.276557799999864,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3438199726976454,calibration,420,0.7670568691299231,0.5856792624671445,0.6008891320799469,0.9047619047619048,2.687639945395291
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.276557799999864,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3438199726976454,test,420,0.7775373045808486,0.5962264860502927,0.5511725419977525,0.919047619047619,2.687639945395291
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.865193758000714,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.043772415538442,train,2940,0.271515640966204,0.2036936071093368,0.9500351021390232,0.9965986394557824,2.087544831076884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.865193758000714,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.043772415538442,validation,420,0.6515573484529739,0.4692520715347059,0.6765114561470835,0.9,2.087544831076884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.865193758000714,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.043772415538442,calibration,420,0.6384378669979902,0.4693891903821053,0.7235123718608123,0.9047619047619048,2.087544831076884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.865193758000714,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.043772415538442,test,420,0.6680145265964532,0.4850758716301939,0.6687096681119926,0.9095238095238096,2.087544831076884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,node_gnn,node_gnn,none,none,115,88.27795407899976,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9557134261909028,train,2940,0.2538367048583755,0.1982084319268487,0.9563299045241872,0.9993197278911564,1.9114268523818057
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,node_gnn,node_gnn,none,none,115,88.27795407899976,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9557134261909028,validation,420,0.5616970089482866,0.4173175447843549,0.7595870635630938,0.9023809523809524,1.9114268523818057
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,node_gnn,node_gnn,none,none,115,88.27795407899976,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9557134261909028,calibration,420,0.6093582918797983,0.4455975955408741,0.7481256878992418,0.9047619047619048,1.9114268523818057
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,node_gnn,node_gnn,none,none,115,88.27795407899976,255365,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,0.9557134261909028,test,420,0.7587467855308131,0.4542613994650494,0.5726037799488004,0.911904761904762,1.9114268523818057
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,edge_gnn,edge_gnn,none,none,114,90.5885444710002,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0199164767366034,train,2940,0.2726748471004366,0.2119093225545348,0.9496075521341536,0.998639455782313,2.0398329534732067
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,edge_gnn,edge_gnn,none,none,114,90.5885444710002,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0199164767366034,validation,420,0.5548936205980757,0.4214001678395677,0.7653756543818696,0.9261904761904762,2.0398329534732067
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,edge_gnn,edge_gnn,none,none,114,90.5885444710002,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0199164767366034,calibration,420,0.6095078221789055,0.4372702179775964,0.7480020579666848,0.9047619047619048,2.0398329534732067
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,edge_gnn,edge_gnn,none,none,114,90.5885444710002,261125,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0199164767366034,test,420,0.7962333138583753,0.4690480183230163,0.5293287870194793,0.9071428571428573,2.0398329534732067
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_concat,edge_gnn,rdkit,concat,124,103.47932121900068,316549,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0054715124768987,train,2940,0.1672111895434086,0.1289331537179555,0.9810501414939222,1.0,2.0109430249537974
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_concat,edge_gnn,rdkit,concat,124,103.47932121900068,316549,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0054715124768987,validation,420,0.561069212427873,0.4043820731756199,0.7601241718500892,0.9214285714285714,2.0109430249537974
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_concat,edge_gnn,rdkit,concat,124,103.47932121900068,316549,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0054715124768987,calibration,420,0.6160066214158408,0.4512011598192293,0.7425996175982077,0.9047619047619048,2.0109430249537974
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_concat,edge_gnn,rdkit,concat,124,103.47932121900068,316549,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0054715124768987,test,420,0.6869603781774822,0.4785027051828166,0.6496514483240494,0.8976190476190476,2.0109430249537974
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_gated,edge_gnn,rdkit,gated,37,46.51870154599965,333061,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0550408195311942,train,2940,0.2065656180124424,0.1590155192094638,0.9710804605799788,0.9993197278911564,2.1100816390623884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_gated,edge_gnn,rdkit,gated,37,46.51870154599965,333061,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0550408195311942,validation,420,0.573552057514438,0.4120791208936527,0.7493317698903497,0.9261904761904762,2.1100816390623884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_gated,edge_gnn,rdkit,gated,37,46.51870154599965,333061,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0550408195311942,calibration,420,0.611875915401158,0.4424252947058603,0.7460401015530617,0.9047619047619048,2.1100816390623884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2032,hybrid_gated,edge_gnn,rdkit,gated,37,46.51870154599965,333061,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0550408195311942,test,420,0.7044632667661248,0.4835363344696517,0.631571130679887,0.9023809523809524,2.1100816390623884
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,mean_baseline,mean,none,none,0,1.235999934579013e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.9362176863489309,train,2940,1.2041097059868735,0.9727457550226256,0.0,0.9020408163265308,3.872435372697861
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,mean_baseline,mean,none,none,0,1.235999934579013e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.9362176863489309,validation,420,1.2085894326253903,0.9850815332652704,-0.0003852603760485,0.8976190476190476,3.872435372697861
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,mean_baseline,mean,none,none,0,1.235999934579013e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.9362176863489309,calibration,420,1.2168022560954015,0.9874328830428506,-0.0005368997926784,0.9047619047619048,3.872435372697861
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,mean_baseline,mean,none,none,0,1.235999934579013e-05,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.9362176863489309,test,420,1.1740001270984388,0.957692941476805,-7.849163942363901e-06,0.9166666666666666,3.872435372697861
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit,random_forest,rdkit,none,0,4.140981228000783,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2480866521447886,train,2940,0.2729479600297347,0.2076668359064128,0.9486160375844324,0.9996598639455784,2.4961733042895773
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit,random_forest,rdkit,none,0,4.140981228000783,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2480866521447886,validation,420,0.7250685627545537,0.5520207052918953,0.6399458258950285,0.9214285714285714,2.4961733042895773
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit,random_forest,rdkit,none,0,4.140981228000783,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2480866521447886,calibration,420,0.765908318213506,0.5872599342924154,0.6035881120903819,0.9047619047619048,2.4961733042895773
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit,random_forest,rdkit,none,0,4.140981228000783,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.2480866521447886,test,420,0.7145471407668411,0.5612708346277472,0.6295506027578467,0.911904761904762,2.4961733042895773
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.333768241000144,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3051850168593226,train,2940,0.2806631192259123,0.2141647512111718,0.9456701406363902,1.0,2.6103700337186453
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.333768241000144,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3051850168593226,validation,420,0.7456316399200494,0.5643829888564179,0.6192338297559647,0.9261904761904762,2.6103700337186453
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.333768241000144,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3051850168593226,calibration,420,0.7947503952822731,0.6085030835525577,0.573170328066096,0.9047619047619048,2.6103700337186453
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,rf_rdkit_morgan,random_forest,rdkit+morgan,none,0,5.333768241000144,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.3051850168593226,test,420,0.7327302462504929,0.5765131442321463,0.6104570407624403,0.9214285714285714,2.6103700337186453
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.53189015099997,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0323889498924377,train,2940,0.2773345482665241,0.2077902328178089,0.9469511670631612,0.995578231292517,2.064777899784876
lipophilicity,octanol_water_distribution_coefficient,logD (pH 7.4),random,2033,xgb_rdkit_morgan,xgboost,rdkit+morgan,none,0,8.53189015099997,0,79a76cb7b3d2eaee9661c3485e94b470d93ee56c,0.1,1.0323889498924377,validation,420,0.6349406648273289,0.468329537463425,0.7238939113652848,0.9023809523809524,2.064777899784876
